"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.545953292E1,1.167173311E-2,2.076970041E-1,9.733925819E0,9.736148424E0
2.546205632E1,-2.768295817E-3,2.040308714E-1,9.757719040E0,9.759852310E0
2.546457963E1,5.686229095E-3,2.124105841E-1,9.743428230E0,9.745744931E0
2.546708395E1,2.020107582E-3,2.219125628E-1,9.751808167E0,9.754332975E0
2.546960653E1,1.526303589E-2,2.196680009E-1,9.726743698E0,9.729235836E0
2.547211849E1,9.202713147E-3,2.040308714E-1,9.756596565E0,9.758734028E0
2.547465764E1,1.047463249E-2,2.219873816E-1,9.737517357E0,9.740052997E0
2.547718018E1,1.152209565E-2,2.112134844E-1,9.763778687E0,9.766069738E0
2.547968917E1,8.978256374E-4,2.112134844E-1,9.743428230E0,9.745717296E0
2.548222657E1,-1.107318327E-2,2.159270644E-1,9.748142242E0,9.750539692E0
2.548474931E1,3.217208432E-3,2.219125628E-1,9.750611305E0,9.753136745E0
2.548727238E1,1.885433868E-2,2.017114908E-1,9.733925819E0,9.736033837E0
2.548979545E1,1.032499503E-2,2.040308714E-1,9.769689560E0,9.771825280E0
2.549232085E1,-8.753799833E-3,2.362029552E-1,9.758915901E0,9.761777913E0
2.549482784E1,8.005611598E-3,2.231844962E-1,9.750611305E0,9.753168523E0
2.549736442E1,-2.693476854E-3,2.040308714E-1,9.736246109E0,9.738384062E0
2.549988750E1,8.005611598E-3,2.076221853E-1,9.756596565E0,9.758808718E0
2.550241053E1,6.883329712E-3,2.112134844E-1,9.742231369E0,9.744523106E0
2.550493356E1,-7.481880486E-3,1.956511736E-1,9.743353844E0,9.745320902E0
2.550743974E1,8.978256374E-4,2.195931822E-1,9.741034508E0,9.743509391E0
2.550997966E1,9.277531877E-3,2.100912035E-1,9.733851433E0,9.736122848E0
2.551249569E1,1.167173311E-2,2.029085904E-1,9.737442970E0,9.739563836E0
2.551502588E1,-1.234510262E-2,2.039560527E-1,9.763628960E0,9.765766787E0
2.551754883E1,-3.965396434E-3,1.968482733E-1,9.762507439E0,9.764492637E0
2.552007178E1,1.159691438E-2,2.052279711E-1,9.754201889E0,9.756367536E0
2.552259489E1,9.277531877E-3,2.243815958E-1,9.762432098E0,9.765014780E0
2.552511792E1,-9.801262990E-3,2.207902819E-1,9.758766174E0,9.761268445E0
2.552764092E1,2.094926545E-3,2.088192850E-1,9.765948296E0,9.768180792E0
2.553016390E1,1.399111655E-2,2.112134844E-1,9.776797295E0,9.779088517E0
2.553268694E1,5.761047825E-3,2.160018831E-1,9.761235237E0,9.763626547E0
2.553521005E1,1.047463273E-3,2.196680009E-1,9.745673180E0,9.748148586E0
2.553771835E1,2.169745276E-3,2.160767019E-1,9.751658440E0,9.754052295E0
2.554025607E1,9.352350608E-3,2.196680009E-1,9.752855301E0,9.755333311E0
2.554277910E1,-1.496376062E-4,2.100912035E-1,9.746870041E0,9.749134009E0
2.554530254E1,3.366846126E-3,2.005143911E-1,9.762357712E0,9.764417312E0
2.554782524E1,1.780687459E-2,2.161515206E-1,9.738565445E0,9.740980212E0
2.555034791E1,7.032967638E-3,2.005892098E-1,9.743278503E0,9.745345632E0
2.555287122E1,2.244564006E-3,2.112883031E-1,9.745673180E0,9.747963557E0
2.555539433E1,-8.604162373E-3,2.231844962E-1,9.761159897E0,9.763714861E0
2.555790146E1,8.230068721E-3,1.969230920E-1,9.748066902E0,9.750059219E0
2.556044035E1,4.563947208E-3,2.053027898E-1,9.761235237E0,9.763395076E0
2.556296339E1,5.835866556E-3,2.136825025E-1,9.742081642E0,9.744426560E0
2.556548646E1,-1.324292831E-2,2.076970041E-1,9.731307983E0,9.733533197E0
2.556800908E1,1.062426995E-2,2.125602216E-1,9.736170769E0,9.738496597E0
2.557053219E1,2.139817737E-2,2.101660222E-1,9.736170769E0,9.738462347E0
2.557304647E1,-1.346738427E-3,2.136825025E-1,9.744475365E0,9.746818053E0
2.557559697E1,4.563947208E-3,2.148796022E-1,9.752855301E0,9.755223247E0
2.557811561E1,-1.346738427E-3,2.076970041E-1,9.745673180E0,9.747886211E0
2.558063860E1,1.047463249E-2,2.136076838E-1,9.767220497E0,9.769561618E0
2.558316191E1,1.054945122E-2,2.017114908E-1,9.755249977E0,9.757340874E0
2.558567209E1,-2.992752125E-4,2.290951759E-1,9.766023636E0,9.768710373E0
2.558820753E1,6.883329712E-3,2.124105841E-1,9.769615173E0,9.771926436E0
2.559073092E1,2.012625895E-2,2.112883031E-1,9.752930641E0,9.755239818E0
2.559325395E1,1.406593528E-2,2.195931822E-1,9.761235237E0,9.763715091E0
2.559577678E1,1.533785462E-2,2.244564146E-1,9.752930641E0,9.755525205E0
2.559829981E1,-1.271919697E-3,2.184709013E-1,9.730110168E0,9.732562614E0
2.560082296E1,3.366846126E-3,2.231844962E-1,9.757643700E0,9.760196372E0
2.560334510E1,1.780687459E-2,2.077718228E-1,9.742156029E0,9.744387631E0
2.560584990E1,1.653495617E-2,2.232593149E-1,9.754127502E0,9.756696237E0
2.560839210E1,-6.209960673E-3,2.171989828E-1,9.758766174E0,9.761184928E0
2.561091525E1,-8.529343642E-3,2.148047835E-1,9.749189377E0,9.751559227E0
2.561343787E1,8.304887451E-3,2.208651006E-1,9.731382370E0,9.733891986E0
2.561596123E1,-2.618658124E-3,2.148047835E-1,9.755174637E0,9.757539656E0
2.561848426E1,2.244564006E-3,2.136825025E-1,9.739686966E0,9.742030971E0
2.562100766E1,1.892915741E-2,2.076970041E-1,9.751732826E0,9.753962757E0
2.562350859E1,1.301847212E-2,2.113631219E-1,9.733777046E0,9.736080291E0
2.562605360E1,2.005143836E-2,2.088941038E-1,9.758915901E0,9.761171977E0
2.562857675E1,4.563947208E-3,2.136825025E-1,9.752855301E0,9.755196951E0
2.563109933E1,2.977788448E-2,2.101660222E-1,9.732654572E0,9.734969003E0
2.563362257E1,9.427169338E-3,1.910123974E-1,9.743278503E0,9.745155237E0
2.563614535E1,3.366846126E-3,2.124854028E-1,9.749263763E0,9.751579632E0
2.563866847E1,4.713584669E-3,2.041805089E-1,9.733701706E0,9.735844124E0
2.564117400E1,1.294365339E-2,2.017114908E-1,9.748066902E0,9.750162224E0
2.564371457E1,8.080430329E-3,2.005143911E-1,9.769539833E0,9.771600681E0
2.564623768E1,3.441664856E-3,1.981201917E-1,9.750461578E0,9.752474786E0
2.564875428E1,8.230068721E-3,2.041056901E-1,9.746870041E0,9.749010332E0
2.565128354E1,7.032967638E-3,2.124854028E-1,9.738490105E0,9.740810491E0
2.565380681E1,8.304887451E-3,2.065747082E-1,9.733777046E0,9.735972353E0
2.565632980E1,6.958148908E-3,2.207902819E-1,9.758840561E0,9.761340372E0
2.565885247E1,1.054945122E-2,2.172738016E-1,9.755249977E0,9.757674995E0
2.566137611E1,1.892915741E-2,2.184709013E-1,9.750535965E0,9.753001561E0
2.566389910E1,1.294365339E-2,2.100912035E-1,9.754052162E0,9.756323049E0
2.566642221E1,2.962824516E-2,2.160767019E-1,9.752930641E0,9.755368935E0
2.566894943E1,-1.346738427E-3,2.303670943E-1,9.749263763E0,9.751985169E0
2.567144882E1,4.713584669E-3,2.077718228E-1,9.726593971E0,9.728813989E0
2.567399073E1,1.054945122E-2,2.088941038E-1,9.750461578E0,9.752704703E0
2.567651380E1,-1.099836361E-2,2.088192850E-1,9.762357712E0,9.764596999E0
2.567903696E1,8.304887451E-3,2.101660222E-1,9.730185509E0,9.732458516E0
2.568155986E1,-4.938040860E-3,1.945288926E-1,9.747992516E0,9.749934562E0
2.568408314E1,5.835866556E-3,2.041056901E-1,9.748066902E0,9.750205204E0
2.568660605E1,4.563947208E-3,2.219873816E-1,9.755249977E0,9.757776455E0
2.568912924E1,-1.496376062E-4,2.053027898E-1,9.749263763E0,9.751425187E0
2.569165223E1,1.301847212E-2,2.077718228E-1,9.732579231E0,9.734805448E0
2.569417498E1,1.047463273E-3,2.112883031E-1,9.749263763E0,9.751553095E0
2.569669813E1,4.638765939E-3,2.053027898E-1,9.749263763E0,9.751426290E0
2.569922177E1,4.563947208E-3,2.064998895E-1,9.750461578E0,9.752649077E0
2.570174444E1,2.169745276E-3,2.029085904E-1,9.755249977E0,9.757360233E0
2.570426710E1,1.174655184E-2,2.112883031E-1,9.756446838E0,9.758741499E0
2.570679042E1,-3.740940243E-3,2.112883031E-1,9.742081642E0,9.744373323E0
2.570932740E1,-1.346738427E-3,2.291699946E-1,9.743278503E0,9.745973358E0
2.571183644E1,1.421557274E-2,2.005892098E-1,9.738565445E0,9.740641408E0
2.571435959E1,-1.271919697E-3,2.076970041E-1,9.736096382E0,9.738311580E0
2.571688258E1,-3.740940243E-3,2.231844962E-1,9.740884781E0,9.743441981E0
2.571940528E1,3.441664856E-3,2.112883031E-1,9.742081642E0,9.744373213E0
2.572192819E1,1.533785462E-2,2.124854028E-1,9.749339104E0,9.751666435E0
2.572445175E1,8.080430329E-3,2.100912035E-1,9.761235237E0,9.763499217E0
2.572697478E1,9.726444259E-4,2.100163847E-1,9.763554573E0,9.765813112E0
2.572949798E1,-3.666121280E-3,2.076970041E-1,9.731307983E0,9.733524878E0
2.573202064E1,-8.454524912E-3,2.064998895E-1,9.739686966E0,9.741879484E0
2.573454396E1,-7.407061290E-3,2.207902819E-1,9.757569313E0,9.760069780E0
2.573704994E1,1.429039147E-2,2.053776085E-1,9.730185509E0,9.732363239E0
2.573957040E1,-4.938040860E-3,1.993172914E-1,9.747992516E0,9.750031274E0
2.574211280E1,4.563947208E-3,2.017114908E-1,9.757643700E0,9.759729449E0
2.574463604E1,2.850596420E-2,2.065747082E-1,9.745747566E0,9.747978320E0
2.574715923E1,1.174655184E-2,2.184709013E-1,9.755249977E0,9.757703092E0
2.574968169E1,-8.604162373E-3,2.183960825E-1,9.758766174E0,9.761213456E0
2.575220509E1,-9.726444259E-3,2.195931822E-1,9.749189377E0,9.751667000E0
2.575472804E1,6.958148908E-3,2.064998895E-1,9.760038376E0,9.762225142E0
2.575725078E1,1.286883373E-2,2.112883031E-1,9.758840561E0,9.761136074E0
2.575977381E1,-3.815758973E-3,2.136076838E-1,9.756371498E0,9.758710346E0
2.576229717E1,2.244564006E-3,2.124854028E-1,9.742081642E0,9.744398894E0
2.576482032E1,7.930792868E-3,2.267009765E-1,9.753080368E0,9.755717959E0
2.576734323E1,-6.359598134E-3,2.087444663E-1,9.744625092E0,9.746862719E0
2.576986655E1,4.489128012E-3,2.100912035E-1,9.723152161E0,9.725422685E0
2.577238958E1,1.750759967E-2,2.160018831E-1,9.744700432E0,9.747109820E0
2.577489332E1,-7.556699216E-3,1.980453730E-1,9.749339104E0,9.751353344E0
2.577743540E1,1.406593528E-2,2.124854028E-1,9.724424362E0,9.726755732E0
2.577995834E1,1.758241840E-2,2.005143911E-1,9.736320496E0,9.738400893E0
2.578248138E1,6.883329712E-3,2.124105841E-1,9.731532097E0,9.733852402E0
2.578498548E1,-2.768295817E-3,2.231096774E-1,9.744625092E0,9.747179272E0
2.578752740E1,6.808510982E-3,2.088192850E-1,9.738714218E0,9.740955111E0
2.579005051E1,-1.571194851E-3,2.207154632E-1,9.748216629E0,9.750715114E0
2.579257362E1,4.489128012E-3,2.112134844E-1,9.733925819E0,9.736218113E0
2.579509624E1,-1.646013698E-3,2.243067771E-1,9.756596565E0,9.759174800E0
2.579761956E1,1.159691438E-2,2.052279711E-1,9.743502617E0,9.745670642E0
2.580014259E1,8.230068488E-4,2.171241641E-1,9.748216629E0,9.750634391E0
2.580266399E1,-6.284779403E-3,2.231096774E-1,9.736246109E0,9.738804122E0
2.580516957E1,6.733692251E-3,2.076221853E-1,9.750611305E0,9.752823855E0
2.580771176E1,1.047463249E-2,2.148796022E-1,9.723152161E0,9.725531908E0
2.581023504E1,3.217208432E-3,2.171989828E-1,9.736320496E0,9.738743376E0
2.581277194E1,2.349310368E-2,2.017114908E-1,9.744700432E0,9.746816196E0
2.581528082E1,1.399111655E-2,2.136076838E-1,9.739912033E0,9.742264131E0
2.581780405E1,-6.284779403E-3,2.171241641E-1,9.738639832E0,9.741061963E0
2.582032692E1,-3.740940010E-4,2.135328650E-1,9.749413490E0,9.751751629E0
2.582283082E1,-9.801262990E-3,2.040308714E-1,9.726669312E0,9.728813934E0
2.582537310E1,4.339490552E-3,2.147299647E-1,9.754201889E0,9.756566111E0
2.582789638E1,1.159691438E-2,2.148047835E-1,9.735123634E0,9.737500077E0
2.583041932E1,-9.950900450E-3,2.075473666E-1,9.751732826E0,9.753946281E0
2.583294199E1,6.808510982E-3,2.136076838E-1,9.742305756E0,9.744649611E0
2.583546535E1,5.611410365E-3,2.016366720E-1,9.745822906E0,9.747910184E0
2.583798846E1,-7.631517947E-3,2.051531523E-1,9.755324364E0,9.757484281E0
2.584050913E1,-3.815758973E-3,2.053027898E-1,9.721955299E0,9.724123541E0
2.584303411E1,1.167173311E-2,2.076970041E-1,9.718439102E0,9.720665248E0
2.584555731E1,1.414075401E-2,2.184709013E-1,9.731457710E0,9.733920005E0
2.584808066E1,9.202713147E-3,2.136076838E-1,9.755324364E0,9.757667056E0
2.585060332E1,-2.618658124E-3,2.005143911E-1,9.739762306E0,9.741826454E0
2.585312599E1,2.094926545E-3,2.302922755E-1,9.752930641E0,9.755649390E0
2.585564922E1,1.279401500E-2,2.219873816E-1,9.751808167E0,9.754342858E0
2.585815350E1,8.230068488E-4,2.207154632E-1,9.764901161E0,9.767395286E0
2.586069553E1,-2.992752125E-4,2.076221853E-1,9.745747566E0,9.747958898E0
2.586321868E1,-8.678981103E-3,2.100163847E-1,9.756446838E0,9.758710833E0
2.586574147E1,-6.359598134E-3,2.051531523E-1,9.764826775E0,9.766983680E0
2.586824546E1,6.883329712E-3,2.076221853E-1,9.748142242E0,9.750355457E0
2.587075660E1,8.155249991E-3,2.256535143E-1,9.729063034E0,9.731682976E0
2.587331048E1,3.292027395E-3,2.041056901E-1,9.743353844E0,9.745491988E0
2.587583416E1,2.244564146E-2,1.969979107E-1,9.741034508E0,9.743052153E0
2.587835674E1,8.155249991E-3,2.208651006E-1,9.725471497E0,9.727982511E0
2.588087965E1,2.094926545E-3,2.052279711E-1,9.748142242E0,9.750302564E0
2.588340281E1,9.277531877E-3,2.088941038E-1,9.745747566E0,9.747990482E0
2.588592555E1,-3.890577704E-3,2.016366720E-1,9.756446838E0,9.758531006E0
2.588844883E1,-8.678981103E-3,2.124105841E-1,9.749263763E0,9.751581283E0
2.589097169E1,-8.678981103E-3,2.064250708E-1,9.749263763E0,9.751452741E0
2.589349505E1,8.080430329E-3,2.076970041E-1,9.742231369E0,9.744448439E0
2.589601780E1,1.279401500E-2,2.088192850E-1,9.752930641E0,9.755174282E0
2.589854091E1,9.277531877E-3,2.171989828E-1,9.742231369E0,9.744656665E0
2.590106418E1,-1.346738450E-2,2.076221853E-1,9.754052162E0,9.756270903E0
2.590356793E1,4.563947208E-3,2.148047835E-1,9.739762306E0,9.742131784E0
2.590610292E1,2.124853991E-2,2.136825025E-1,9.743428230E0,9.745794241E0
2.590860137E1,2.364274114E-2,2.064998895E-1,9.742231369E0,9.744448329E0
2.591115606E1,5.686229095E-3,2.088941038E-1,9.742156029E0,9.744397014E0
2.591367893E1,2.094926545E-3,2.040308714E-1,9.755324364E0,9.757457990E0
2.591620224E1,5.686229095E-3,2.231844962E-1,9.751732826E0,9.754288122E0
2.591872495E1,2.476502396E-2,2.172738016E-1,9.750611305E0,9.753063213E0
2.592124806E1,6.808510982E-3,2.231844962E-1,9.754127502E0,9.756682890E0
2.592377109E1,1.167173311E-2,2.100912035E-1,9.743428230E0,9.745699986E0
2.592629441E1,-7.631517947E-3,2.075473666E-1,9.755399704E0,9.757610237E0
2.592881764E1,1.870470122E-3,2.147299647E-1,9.763778687E0,9.766139805E0
2.593134014E1,1.503857970E-2,2.100163847E-1,9.747094154E0,9.749368056E0
2.593386370E1,3.179799020E-2,2.029085904E-1,9.744774818E0,9.746938969E0
2.593638332E1,7.930792868E-3,2.136076838E-1,9.742305756E0,9.744650459E0
2.593890944E1,1.743278094E-2,2.124105841E-1,9.754277229E0,9.756605272E0
2.594143251E1,8.005611598E-3,2.088192850E-1,9.726818085E0,9.729062629E0
2.594395550E1,1.945288852E-3,2.171241641E-1,9.739912033E0,9.742332015E0
2.594647902E1,-3.740940010E-4,2.088192850E-1,9.737517357E0,9.739756152E0
2.594896820E1,-1.114800200E-2,2.099415660E-1,9.736246109E0,9.738515700E0
2.595152520E1,-2.992752125E-4,2.040308714E-1,9.725546837E0,9.727686773E0
2.595404787E1,1.862988248E-2,2.076221853E-1,9.751957893E0,9.754185604E0
2.595657041E1,6.733692251E-3,2.028337717E-1,9.748291969E0,9.750404258E0
2.595909348E1,6.658873521E-3,2.254290581E-1,9.761459351E0,9.764064279E0
2.596161680E1,1.264437754E-2,2.219125628E-1,9.751882553E0,9.754415328E0
2.596413983E1,1.376665942E-2,1.955763549E-1,9.766247749E0,9.768215535E0
2.596666282E1,1.384147815E-2,2.231096774E-1,9.755474091E0,9.758034856E0
2.596918585E1,1.982698217E-2,2.064250708E-1,9.745971680E0,9.748177696E0
2.597167946E1,7.855974138E-3,2.123357654E-1,9.753080368E0,9.755394654E0
2.597421515E1,3.067570971E-3,2.135328650E-1,9.761384964E0,9.763720710E0
2.597674082E1,-2.843114547E-3,2.028337717E-1,9.743502617E0,9.745614032E0
2.597926385E1,7.481880020E-4,2.087444663E-1,9.747094154E0,9.749329170E0
2.598178696E1,-1.114800200E-2,2.159270644E-1,9.738639832E0,9.741039705E0
2.598431003E1,7.481880020E-4,1.896656603E-1,9.745897293E0,9.747742696E0
2.598683298E1,6.733692251E-3,2.016366720E-1,9.738714218E0,9.740803730E0
2.598935614E1,1.945288852E-3,2.159270644E-1,9.739912033E0,9.742305410E0
2.599187904E1,-8.828618564E-3,2.158522457E-1,9.756596565E0,9.758987994E0
2.599438637E1,4.264671821E-3,2.243067771E-1,9.753080368E0,9.755660325E0
2.599692511E1,7.781155407E-3,2.063502520E-1,9.769764900E0,9.771946949E0
2.599944810E1,1.025017630E-2,2.135328650E-1,9.759065628E0,9.761406829E0
2.600197743E1,-1.840542629E-2,2.062754333E-1,9.755324364E0,9.757522316E0
2.600449420E1,1.975216344E-2,2.015618533E-1,9.772233963E0,9.774332405E0
2.600701743E1,-1.608604193E-2,2.182464451E-1,9.769689560E0,9.772140214E0
2.600954058E1,1.144727692E-2,2.147299647E-1,9.750685692E0,9.753056519E0
2.601206329E1,1.870470122E-2,2.016366720E-1,9.743577957E0,9.745682050E0
2.601458616E1,6.658873521E-3,2.016366720E-1,9.751882553E0,9.753969193E0
2.601710952E1,7.481880020E-4,2.207154632E-1,9.750685692E0,9.753183446E0
2.601963238E1,-1.646013698E-3,2.183212638E-1,9.747094154E0,9.749539032E0
2.602213962E1,1.945288852E-3,2.183212638E-1,9.744700432E0,9.747145965E0
2.602467840E1,-6.434416864E-3,2.159270644E-1,9.755399704E0,9.757791209E0
2.602720147E1,1.391629782E-2,2.088192850E-1,9.744700432E0,9.746947505E0
2.602972459E1,1.870470122E-3,2.207154632E-1,9.753080368E0,9.755577660E0
2.603224733E1,-3.740940010E-4,2.100163847E-1,9.736320496E0,9.738585309E0
2.603477053E1,-4.489128187E-4,2.207154632E-1,9.749488831E0,9.751986873E0
2.603729360E1,5.536591634E-3,2.124105841E-1,9.738714218E0,9.741031954E0
2.603980967E1,1.152209565E-2,2.088192850E-1,9.745897293E0,9.748140966E0
2.604233954E1,1.271919627E-2,2.040308714E-1,9.741108894E0,9.743253710E0
2.604486265E1,7.855974138E-3,2.219125628E-1,9.749488831E0,9.752017194E0
2.604738564E1,1.750759967E-2,2.243815958E-1,9.739986420E0,9.742586365E0
2.604990863E1,7.930792868E-3,1.920598745E-1,9.747094154E0,9.748989401E0
2.605243170E1,-2.768295817E-3,2.112134844E-1,9.730335236E0,9.732627733E0
2.605495481E1,1.631049998E-2,2.076221853E-1,9.745971680E0,9.748196602E0
2.605747792E1,4.339490552E-3,2.100163847E-1,9.739912033E0,9.742176971E0
2.606000083E1,1.032499503E-2,2.243067771E-1,9.741183281E0,9.743770926E0
2.606252390E1,9.053074755E-3,2.135328650E-1,9.757868767E0,9.760209071E0
2.606504706E1,1.511339843E-2,2.088192850E-1,9.736394882E0,9.738645656E0
2.606756830E1,1.384147815E-2,1.980453730E-1,9.749488831E0,9.751509935E0
2.607008958E1,1.631049998E-2,2.243815958E-1,9.735198021E0,9.737797166E0
2.607263006E1,6.733692251E-3,2.171241641E-1,9.744700432E0,9.747121357E0
2.607515354E1,1.032499503E-2,2.064250708E-1,9.738714218E0,9.740907172E0
2.607767641E1,4.339490552E-3,2.111386657E-1,9.743502617E0,9.745790969E0
2.608019598E1,1.264437754E-2,2.099415660E-1,9.753080368E0,9.755347867E0
2.608272259E1,-1.720832428E-3,2.194435447E-1,9.757793427E0,9.760260805E0
2.608525922E1,1.945288852E-3,2.123357654E-1,9.742305756E0,9.744619628E0
2.608776882E1,4.414309282E-3,2.219125628E-1,9.743502617E0,9.746030367E0
2.609029164E1,1.399111655E-2,2.064250708E-1,9.742305756E0,9.744502476E0
2.609281468E1,5.611410365E-3,1.980453730E-1,9.744625092E0,9.746638992E0
2.609532753E1,5.536591634E-3,2.040308714E-1,9.753005028E0,9.755140508E0
2.609785288E1,-6.359598134E-3,2.051531523E-1,9.747019768E0,9.749180612E0
2.610038389E1,1.159691438E-2,2.112134844E-1,9.743502617E0,9.745798524E0
2.610290692E1,1.399111655E-2,2.017114908E-1,9.739912033E0,9.742010557E0
2.610541099E1,-2.843114547E-3,2.159270644E-1,9.758990288E0,9.761379207E0
2.610795302E1,-1.346738450E-2,2.123357654E-1,9.742231369E0,9.744554371E0
2.611047556E1,-1.713350601E-2,2.206406444E-1,9.751732826E0,9.754243639E0
2.611299864E1,6.658873521E-3,2.135328650E-1,9.762581825E0,9.764919074E0
2.611552179E1,1.271919627E-2,2.076221853E-1,9.753080368E0,9.755298325E0
2.611802533E1,1.167173311E-2,2.112883031E-1,9.726743698E0,9.729045274E0
2.612056814E1,-6.434416864E-3,2.111386657E-1,9.762507439E0,9.764792493E0
2.612309121E1,5.611410365E-3,2.207902819E-1,9.741108894E0,9.743612386E0
2.612561444E1,5.536591634E-3,2.100163847E-1,9.751808167E0,9.754070948E0
2.612813719E1,6.733692251E-3,2.111386657E-1,9.755399704E0,9.757686625E0
2.613064093E1,-1.646013698E-3,2.195183635E-1,9.751808167E0,9.754278730E0
2.613318333E1,9.127894416E-3,2.028337717E-1,9.749413490E0,9.751527484E0
2.613568675E1,1.032499503E-2,2.064250708E-1,9.756596565E0,9.758785501E0
2.613822906E1,-1.571194851E-3,2.135328650E-1,9.749413490E0,9.751751748E0
2.614075201E1,1.391629782E-2,2.183960825E-1,9.751882553E0,9.754337694E0
2.614327525E1,1.032499503E-2,2.040308714E-1,9.748291969E0,9.750432376E0
2.614579816E1,4.264671821E-3,2.111386657E-1,9.764976501E0,9.767259790E0
2.614832131E1,-8.753799833E-3,2.099415660E-1,9.753005028E0,9.755268277E0
2.615084418E1,1.039981376E-2,2.136076838E-1,9.739912033E0,9.742259636E0
2.615336741E1,-2.768295817E-3,2.290951759E-1,9.739836693E0,9.742531040E0
2.615589024E1,6.733692251E-3,2.183212638E-1,9.749488831E0,9.751935294E0
2.615841343E1,4.414309282E-3,2.136076838E-1,9.747019768E0,9.749361111E0
2.616093679E1,1.997661963E-2,2.124854028E-1,9.730409622E0,9.732749895E0
2.616345974E1,1.271919627E-2,2.076221853E-1,9.745897293E0,9.748116885E0
2.616596344E1,1.511339843E-2,1.909375787E-1,9.747094154E0,9.748975845E0
2.616850543E1,-7.481880486E-3,2.052279711E-1,9.749339104E0,9.751501805E0
2.617102879E1,6.808510982E-3,2.028337717E-1,9.753005028E0,9.755116348E0
2.617353257E1,1.982698217E-2,2.171241641E-1,9.769764900E0,9.772197410E0
2.617605577E1,8.978256374E-4,2.112134844E-1,9.737442970E0,9.739733443E0
2.617859752E1,1.039981376E-2,2.052279711E-1,9.754201889E0,9.756366187E0
2.618112067E1,2.469020523E-2,2.112134844E-1,9.761384964E0,9.763700997E0
2.618364378E1,2.020107582E-3,2.112134844E-1,9.753005028E0,9.755292015E0
2.618616673E1,1.638531871E-2,2.207902819E-1,9.747094154E0,9.749608263E0
2.618869000E1,3.292027395E-3,2.195931822E-1,9.735048294E0,9.737525214E0
2.619121308E1,-1.107318327E-2,2.231096774E-1,9.743353844E0,9.745914255E0
2.619373623E1,1.885433868E-2,2.172738016E-1,9.736320496E0,9.738762765E0
2.619625889E1,4.414309282E-3,2.124105841E-1,9.753005028E0,9.755318796E0
2.619878196E1,8.230068488E-4,2.076221853E-1,9.747019768E0,9.749230842E0
